abandono,plan_internacional,plan_correo_de_voz,CP1,CP2
0,0,0,-40.3199803736318,-15.180310306369861
0,0,0,39.972337517056054,-36.02453404713501
0,0,0,-27.057529855145184,-48.60140436710464
0,0,0,27.259358084704616,57.40521758222802
0,0,1,84.65191267303354,15.460389512040418
0,0,0,-86.56524320592918,16.249672051158186
0,1,0,176.16052678222806,-43.537274402483796
0,0,0,14.196110039088557,33.42635228368495
0,0,0,-14.825194040321689,109.942668616489
0,0,0,3.216551844667479,3.5036297514794197
0,0,0,-29.718779945641273,78.02622847710002
0,0,1,57.42083300218275,18.725411618469707
0,0,0,-17.776245125278983,-79.88356168057261
0,0,0,-52.5683358172147,-55.83609704224587
0,0,0,-19.27883117864767,67.19384736052665
0,0,1,11.684245206641473,-51.07606876474152
0,0,1,61.90929238422648,34.97899773770192
0,0,0,79.73492513907323,74.74166804100874
0,1,1,15.09796208765102,104.03123157913622
0,0,1,-56.703813458793256,-30.415769787176355
0,0,1,-39.66554230201158,20.54457495136246
0,0,0,-11.627629615603542,37.88116875120868
0,0,0,22.869783729380682,-80.35301649105811
0,0,0,22.022104621986976,-17.045427919112132
0,0,0,40.181121613050806,-19.933866811343997
0,0,0,-20.49905805366491,-46.50280676061501
0,0,1,-30.49958187536584,-60.222036114363526
0,0,0,33.67845686679199,36.815333587684215
0,0,0,-55.80519570876908,22.211676547732853
0,0,0,25.903638981964942,-62.167357130215926
0,0,1,153.79584400976577,29.731278850602912
1,0,0,15.613769627453525,100.26864804641382
1,0,0,-138.36924281030852,-56.640231660793454
0,0,0,-28.903725932169813,-12.37678559121288
0,0,0,-14.90302485476081,31.180649700925695
0,0,1,-111.22735016194056,-21.72912874299175
0,0,0,-31.836084696011483,-34.59368719330011
0,1,0,-25.53674593092949,-29.549448815970614
0,0,0,-73.56670031449711,-29.523147726981062
0,0,0,-63.966905354205274,-81.64280212958312
0,0,0,48.45364759490886,-1.6035282935855089
0,0,0,-42.21929177917571,33.55615157776743
0,0,1,77.42154052445147,17.433417998613685
0,0,0,-29.768906262331882,-14.008970674621994
0,0,0,30.028238788503383,-17.44132890813102
0,0,0,23.53879342028749,-77.38885363116715
0,0,0,-4.386702360162356,1.3548559326990302
0,0,0,67.92091793264628,84.27080157211547
0,0,0,-71.10072683964975,43.44968898107441
0,0,0,-91.60460367978101,-34.071413674987895
0,0,0,82.35684712237317,1.5509645014469933
0,0,1,-102.90586554308237,2.7498330751399696
0,0,0,-5.875727856805754,-8.4839349113049
0,0,0,-95.37586153220334,-13.95318509466828
0,0,1,-15.71707940917335,-49.00241207874733
0,0,0,23.165129743952782,-45.30525520872193
1,0,0,-5.247342097081789,84.54015475975476
0,0,0,14.19552908819271,5.574887989281683
0,0,0,-37.21873973317352,-7.500976550234861
1,0,1,-14.023017081014613,-65.9774239050457
0,0,0,-16.828097876795123,51.387982081633766
0,0,1,2.5331322853165856,-13.993067847605204
0,0,0,-66.54012955552224,95.00448822615891
0,0,0,38.52173229128164,20.25648361039473
0,0,0,36.296859765479375,-7.2474914656456235
0,0,0,-19.172564033304685,91.72899654730809
0,0,0,67.78389867469821,109.00743883759355
0,0,0,-5.967361108490233,-171.80996701027703
0,0,1,16.409531128272622,-17.746560407656258
1,0,0,17.832312208102294,-17.436656337948584
0,0,0,23.84246070815116,-0.22701595686005954
0,1,0,-13.918749955431565,-43.55205023391563
0,0,0,20.444488746438935,40.94251617102043
0,0,0,-23.703293460732358,-43.0095950923563
0,0,0,24.381794554492863,0.5334114290446028
1,0,0,20.196328733263744,52.676730524757524
1,0,0,-8.855886925158128,-9.032706777013301
0,0,1,44.579190684316956,33.671616194778736
0,0,0,14.930222411437086,-12.156617869806329
0,0,0,29.762216610976033,82.92046664385116
0,0,1,96.56499528903886,-18.039483070859866
0,0,1,-6.272065479227498,21.034151960185238
0,1,1,14.650789583901812,-70.30909471408233
0,0,0,75.67208502656216,34.026188777411264
0,0,0,140.7065657869542,64.40140249729072
0,0,1,-70.7051808214122,31.42352684224269
0,0,1,105.00614724327764,-9.310985497952922
1,0,0,28.288330129856945,40.6131016586033
0,0,0,-14.920192931035164,-98.39634945360015
0,0,1,-72.87929997588341,0.25912704733609165
1,1,1,-94.03576379421341,12.278032681538601
0,0,1,20.62485072250115,21.31911945722531
0,0,0,45.29475111129003,-31.197923154586825
0,0,0,-38.99966842930411,-12.076451627871092
0,0,1,-35.84289641684118,12.192777536349976
0,0,0,-14.419578007431891,-13.087351920224815
1,0,0,81.97978734756218,-55.01817379679913
0,0,1,2.9956720301483584,-28.863917647774404
0,0,0,-35.786169682973025,-0.8075149653877837
0,0,0,2.2711388911164647,12.666756718541656
0,0,0,28.51624139288315,5.001614524988922
0,0,1,-84.73803304905388,13.896878504791907
0,0,0,-2.749839493307587,92.40872237997195
0,1,0,67.14627691778372,70.89870004282331
1,0,0,-15.680678020538336,30.87469365045484
0,0,1,-36.87006427896082,5.405426672242621
0,0,0,-22.848517542508187,-49.978221104576235
0,0,0,91.32854253346495,-35.77103223141454
0,0,1,-28.88008875543376,-49.14584340776505
1,0,0,52.59069789386237,-21.752535675061342
0,0,0,22.981741171368245,-85.59896708853752
0,0,0,31.188157876627308,30.42045113099594
0,1,0,-2.5659866780278286,-3.3804758068804484
0,0,0,84.33193074240779,-50.391059958736214
0,0,1,67.72129025062226,21.099837121696897
0,1,0,1.2664896803076606,67.9996635720217
0,0,0,11.536665771096756,-15.12549145238261
0,0,1,-20.8618955031959,42.973847041483644
0,0,1,-7.609410541366905,10.467203034903457
0,1,1,-118.65565414008074,-99.93762445515206
0,0,0,58.64949108420808,41.21192473648132
0,0,0,24.226556834027704,20.312783378262566
0,0,0,23.04395939065669,17.167088555177628
0,1,0,57.638311085555664,-15.139319566685925
0,0,0,-12.19058483544679,-58.25640995606953
0,0,0,26.474449922955376,-25.87895383846965
0,0,0,-20.294444362873143,-19.14345922840543
0,0,0,-46.27336805642359,22.785625287162002
0,0,1,96.42664964751387,-66.01068663537623
0,0,1,-42.39820008326184,55.59744150441481
0,0,0,-12.349131503167518,-6.71893297782798
0,0,0,60.89977082117845,61.337392889521325
0,0,1,24.766137484399163,-85.4730397606065
0,0,1,-80.07185252657962,-20.564352550990886
0,0,0,-26.907377552082096,-9.512336935931172
0,0,1,-75.94911621184797,78.79547196111719
1,0,0,-105.5520853530409,-23.634269152078357
0,0,1,-15.325713713096034,29.44446616577718
0,0,0,-11.92476030868893,-24.39820168337645
0,0,0,-30.83228870248711,-6.719147945257975
0,0,1,41.3610347127468,-20.313573163306817
0,0,1,-42.001667610089065,-0.14498009157584946
0,0,0,12.019744846148189,95.74134249700586
0,0,1,40.81989404729459,-29.552323746702967
0,0,0,16.10139992397926,91.89231395081461
0,1,0,22.859987848203122,-17.33115059576407
1,1,0,-58.110211019246144,7.769176341147849
1,1,1,30.831296178810085,-78.51985802538813
0,0,0,-11.23147368100787,28.343212080534382
0,0,0,-9.832669741256556,-44.16216767176078
0,0,0,-68.22140479083029,5.35794758808515
0,0,0,-47.695009298407086,42.724337552190526
0,0,1,68.82900030040445,-46.28123819717656
0,0,1,-49.85248622588087,-25.530439139220867
0,0,1,-29.802323939262475,-60.92117232509141
0,0,1,-39.664993796931284,11.229895391148212
0,0,0,87.0392258402819,88.97117717132163
0,0,1,-7.904398286806483,36.7428857512315
1,1,0,-47.87055178888939,-86.94149619463327
0,0,0,-12.631422681050855,-7.714638572807011
0,0,1,48.591492529140496,-11.4156220726842
0,0,1,9.34260538068194,-39.68558546186867
0,0,0,-11.33200667245859,-0.717762440764419
0,1,1,2.4738845889561785,21.425304576429916
0,0,0,-93.88132022930165,-21.934367817973524
0,0,0,8.910849951645524,-25.980598817348266
0,0,0,21.74927529487803,-54.314493347716585
0,0,0,-53.19263641850284,34.07603764549544
0,0,0,73.36040847159904,-0.7139273736604536
0,0,0,-44.0145354544904,24.06616691054242
0,0,0,48.241301042228564,-64.63611715141325
0,0,1,21.164753965981348,-59.173232674640275
0,0,1,-71.11305980814824,-3.2772302543577756
0,0,0,2.8340142178726153,-11.875976181286777
0,0,0,46.09466986757149,-31.27321442165971
0,0,0,46.801422930424266,0.013614479134439141
0,0,0,-29.151043947546622,-61.74837806023404
0,0,1,-1.0348189390066478,-5.481145082813766
0,0,0,5.921318517795305,-24.760349337147368
0,0,0,78.74736818464207,-14.165053565401372
0,0,0,19.544776360710678,-80.43285517869516
0,0,1,0.41404553042969394,-31.977392697662417
0,0,1,17.020647253148397,19.262296778408473
0,0,0,99.89205586350815,-25.523059236360346
0,0,0,-38.22767174100212,-7.258912070524708
1,0,0,-87.44350338181059,-43.7359606599861
1,0,0,-63.142170880137115,-5.512578764827905
0,0,0,47.49231149476127,70.0409296056618
0,0,0,55.6238323046994,1.7766516500041816
0,0,0,6.900663642626959,-40.51557688800259
0,0,0,35.40057622956584,-114.04644845251882
0,0,0,29.262913524836822,12.173204876431885
0,1,1,-51.92629636974756,85.7568198604892
0,0,0,14.5305745545745,-14.062113401792393
1,0,1,11.137520544243136,61.65299162294144
0,0,0,-20.10667367993598,10.96964654796212
0,1,0,-70.0354109876122,-66.73519850918106
0,0,1,-1.1481553582277404,-13.583760816645668
0,0,1,-17.50875300453345,-5.657632052540152
0,0,0,43.79210641463886,-26.443698047670615
0,0,0,-17.546389307069475,27.295553208119124
0,0,0,61.04533634170837,21.927185645550228
0,1,0,-16.4767042607932,23.56800304446228
0,0,0,-59.34324848661245,-43.79787432462106
0,0,0,30.64815908474236,50.092331979716626
0,0,0,5.156970299827383,52.852210505772796
0,0,0,-48.00975853038388,-13.17435183593057
0,1,0,-17.085410783016926,-4.512521356971072
1,0,1,-13.396501808542775,52.57939865556429
0,0,0,109.17655039832127,-34.44976876197549
0,0,0,14.809074451634983,26.05935245132967
0,0,0,4.443279901070019,-49.899708983128924
0,1,0,-14.102521156435303,-9.629179230226983
0,0,1,-19.74348410259117,92.8939134041798
0,0,1,32.264020768882354,-84.90665854994847
0,0,0,38.88648862816288,-29.969870107237426
0,0,0,-44.33759345738836,36.909443252611595
1,0,1,-43.35342901129203,-5.413227305132186
0,0,0,33.656667887030935,9.354549999649242
0,0,1,-79.82452604570497,-22.282871206421156
0,0,0,25.792556036169312,3.4990223755707297
0,0,0,16.295792982434335,-23.348075357198326
0,0,0,-22.380527541960472,-84.68234718622742
1,0,1,55.549237238082135,-38.03572566040875
0,0,0,26.381354911108396,-79.73094587539269
0,1,1,-58.216633822464146,-11.403037854278994
0,0,0,13.941301876309407,0.608095082254683
1,0,0,48.01785715301311,101.91532539733674
0,0,0,7.951689593548575,-31.038908010159982
0,0,1,110.55588008891111,28.6618625432001
1,0,0,-38.57625753245529,-115.61457762571406
0,0,1,12.51799872692891,-75.9713187816229
1,0,0,-59.69304969640756,-80.81045406018097
0,0,0,66.74793813140994,-12.161997980660505
1,0,0,64.36194999206509,38.24489308872294
0,0,0,13.281093176009934,44.14744667030939
0,0,0,-55.75593159855335,40.263644032669745
0,0,0,43.70860732331053,-1.5681548502098823
1,0,0,-80.1561508459912,-48.33893691138034
0,0,1,-31.88508810044775,-52.71460392568211
0,0,1,66.95411156759893,4.688060097283124
0,0,0,-17.35728218453029,19.489929428365656
0,0,0,-69.79705184021046,-35.917053226166644
0,0,0,81.70671549685433,13.286459136746588
0,0,0,-66.2299701157912,-36.093071186040746
0,0,1,45.642027501796775,40.9707648283784
0,0,0,-28.645922491176528,-112.04289116304149
0,0,0,-43.032141012923965,17.632668224497106
0,0,0,99.48436026212973,-47.163300104365035
0,0,0,-24.601408874816443,11.571663693315033
0,0,0,-33.471562108489465,-12.065490728087157
0,0,1,-2.774988883780831,6.893030067505173
0,0,1,-21.961732488103845,-127.44263314162828
1,0,0,-86.53876491653338,-13.297720685354626
0,0,0,-21.84677857380691,23.143631194314487
0,0,0,59.01533385549513,71.40655569453439
1,0,0,-83.28161896377841,-72.41246430864243
0,0,0,-48.304552659170625,47.47105161658077
0,0,0,123.16030471064119,-26.828256599768594
0,0,0,48.615395768000035,-73.68206135098768
1,0,0,-14.828096437395867,46.028295768832805
0,0,0,-13.2288170707736,-19.69599805296151
0,0,0,11.493154245186416,-21.236353511907957
0,1,0,-1.7846399387419163,69.63765019164063
1,0,0,102.67734988915511,10.978041608034012
0,0,0,-27.602560792259943,56.13033563171024
0,0,0,42.246028275998704,-26.64314893214752
0,0,0,-46.58355780591208,-73.22855479749676
0,0,0,-0.3019945883260071,-28.75033875108835
0,0,0,-80.25690087063703,56.17123264579944
0,0,0,-1.9999803666699085,-8.896579821377852
0,0,1,7.588035683400227,58.63368044565641
0,0,0,-19.56403681832947,-67.49580770445516
0,0,0,-71.37745064406901,16.333303022676503
0,0,1,-1.1333393763566015,-31.787107706070692
0,0,0,-13.346776238097926,-38.38823437190483
1,1,0,44.34214326039027,46.81020950861019
0,0,0,-16.012475975761067,-14.16182000878216
0,0,0,23.173394065565237,26.65448734899659
1,0,1,24.322868585747184,28.223199811557247
0,0,0,-30.45307079431686,-13.738968962583945
1,0,0,78.75411910333,62.00190458665504
0,0,0,14.866202270885212,-61.48475530440728
0,0,0,30.875535232290975,80.4398874760557
0,0,1,36.74102142822418,-58.3561573720063
0,0,0,-24.957145236728437,-42.706570663075766
0,0,1,-75.2966829221961,66.54366784580205
0,0,1,-48.16046669369257,49.985780803503545
1,0,0,-144.10212178932278,5.285306399732025
0,0,0,-74.13662042393706,93.8647219183889
0,0,0,-69.4081811091576,-27.3313691241909
1,1,0,-63.86006426377218,52.320952645539165
0,0,0,21.35920914255966,-7.175914266473573
1,1,0,39.3322183891308,-53.36353266736795
0,0,0,36.70302057521059,-60.695751456788216
0,0,1,-29.9560149900925,-17.120610147419004
0,0,1,12.930098431921335,-26.300225134028587
0,0,0,-79.6698341674038,46.68814349841422
1,0,0,-111.8625919052033,48.574317153360475
1,0,0,181.20268396400465,31.26313714632988
1,1,0,47.52037278343472,3.6506899133474544
0,0,0,-48.16321855198501,20.371730639057642
0,0,0,24.015369305768136,37.296203486719136
0,0,1,34.544423595148096,45.358310200183354
1,0,0,-106.4633903562328,-16.95010629528837
0,0,0,131.15549739027628,-60.830940406746386
0,0,1,88.37510976679012,27.16171250659374
0,0,0,63.46863166884188,27.165089082803615
0,0,0,37.705249751414655,-36.37433565001188
0,0,1,-119.77444692383582,-49.79640834251563
0,0,0,42.531518535654605,20.10152224860878
0,0,0,8.73349189297918,22.625191475454187
0,0,0,-51.3824605132697,25.803207932583884
1,0,0,-42.51897003957378,28.215881703225218
0,0,0,55.7226563751041,24.011055095073413
0,0,0,-27.70945147901311,4.1537576437193255
0,0,0,40.538918634187254,83.05686247764393
0,0,1,73.5746910657199,19.91269531567289
1,0,0,-66.95304206385671,-1.8446490182699697
0,0,0,-0.6834686080830678,-30.07550520629061
0,0,0,87.75551953734688,42.29143558069041
0,1,0,-53.775562947375285,-20.634870704073688
0,0,0,7.576630969302898,-111.70632483037689
0,0,0,-43.46589291598626,-1.9797989497902964
0,0,0,-7.742157073954568,70.06552014050986
0,0,0,15.4367022358884,-40.25536860257406
0,0,0,56.29488530907821,65.86503203361117
1,0,0,67.55028820447578,18.668820784093
0,0,1,14.651009666361178,-23.667840088601405
0,0,1,-46.34071019399316,89.09731046150209
1,0,0,-69.77799886512733,13.589548292064773
0,0,1,8.49757815198312,141.872518066177
0,1,1,43.95600858430946,-56.21343381084546
0,0,0,-20.176625816429684,-25.634127243653637
0,0,0,56.33545802481444,77.2394552039446
0,0,0,30.145693711253077,-49.23545123143159
0,0,1,-47.262960775435864,-90.22470437767899
0,0,1,52.54917265216885,-82.36550836321389
0,0,0,124.46321479990758,59.826552628132106
0,0,0,98.31268664969238,18.402840060619244
0,0,1,7.755983208033813,14.541562860849089
0,0,0,41.92976538464629,115.92808332992203
0,1,0,-20.86324951872032,34.90621254231109
0,0,0,-10.827530971357355,-28.413895086603734
0,0,0,66.94119328639646,4.297841727941323
0,0,1,20.56979484107919,22.261260576943403
1,0,0,-90.63996631481362,-6.903412862559553
0,0,0,-61.68964972764506,-49.09154091360696
0,0,0,-37.333222667682215,-93.63823839113228
0,0,0,-15.514449267193514,59.04605560411628
0,1,1,-11.630933448008518,28.58228252254268
0,0,0,183.65580405713825,7.305014844382825
0,0,1,68.95963967533073,14.073278355637326
0,0,0,12.947845366303094,-3.048528246641099
0,0,0,50.50532977847165,-7.194977762658222
0,0,0,20.126514557565955,-63.319944677188836
0,0,0,-37.5978460048775,27.981311596257065
0,0,0,-3.1766848281386473,81.00204348786313
0,0,1,103.45162613431592,-30.58528294734887
1,0,0,25.752354272996634,112.29085471010163
0,0,0,57.73156496622041,-24.981620851643335
1,0,1,100.71969840360627,-13.7187782974502
0,0,0,21.25149173077293,-44.28475563868455
0,0,1,-4.369691705670317,3.51951513200148
0,0,0,14.391436423069713,31.44546147665472
0,0,0,15.840523819822401,-12.403102913262561
0,0,1,46.52202541337542,-13.182313230415248
0,0,1,12.393119619262595,16.93478146351722
0,0,0,-0.6876360358723804,43.30898385588373
0,0,0,38.36801592392582,3.1188445746194926
0,0,0,10.903927902855521,-79.7335283968943
0,0,0,101.24042919540682,-11.921700755691823
0,1,1,-51.52064557107531,-32.17011599782968
0,0,0,72.1387482764499,40.96774947103619
1,1,0,27.744857647353193,34.29767502556818
0,0,1,-84.71632734094365,-16.501762581898127
0,0,1,16.850441399718125,24.693755301863305
0,1,1,85.50880013962771,11.94266831577748
0,0,0,35.099343896765774,41.427792012604385
0,0,0,61.642604684967196,-3.91998870791968
0,0,1,81.42916356624218,-5.539259477440776
0,0,0,-69.13660150699636,-16.92348226746109
0,1,0,-5.09032252118616,-135.22116836482863
0,0,1,-32.74480083744517,18.73652874862814
0,0,1,-13.544390789491937,-48.47952120472278
0,0,0,-69.80151118286736,80.17299805557053
0,0,0,7.394994540394744,74.8384698052814
0,0,0,-38.28122138461702,-23.279634281431523
0,0,1,73.10660498277822,-40.15503040396717
1,1,1,79.20648140298479,-87.93615389287186
0,0,1,-38.26189080389776,-73.96692454908495
0,1,1,-64.6011760450521,-15.08995971713981
0,0,0,-22.456160978697714,-14.964927191194265
0,0,0,48.087272838221786,-34.64489904179681
0,0,0,35.32874299244606,-53.74806624044645
0,0,1,-100.25948207613162,29.072741018695044
1,0,0,-14.823171916491466,-7.847619867787063
0,1,0,-20.1198612872756,-31.790546186501526
0,0,0,-52.73721536799699,84.18756687521154
0,0,1,-59.46930205612931,128.39757024552782
0,0,1,53.01693449908512,6.124936866308397
0,0,0,1.967258297053692,37.221172594364695
0,0,0,-64.48289335425376,12.343115286385878
0,0,0,-31.974364521976494,-89.3483592696686
0,0,0,74.24752466468959,-54.95832228452864
0,0,1,-39.57204252024334,-3.8234259897306666
0,0,0,27.45568422036028,74.49251140729477
0,0,1,-65.07986155180994,71.17586182995393
1,0,1,5.056422494248696,9.175156464118327
0,0,0,77.11146617695366,-56.23575595471078
0,0,1,106.2716795292697,-46.73812306835157
0,0,0,36.44087747484065,101.44299051498913
0,0,0,41.162889682037,22.241134447031033
0,0,0,-18.4750542371065,13.195047225159534
0,0,0,-19.87372159723752,20.110098579706456
0,0,0,148.1615492921579,-41.5311800130101
0,0,0,-9.325854360747929,-81.66343914130428
0,0,0,23.1467168135601,5.169546732372808
0,0,0,-2.464697794339652,-12.030937176164691
0,0,0,42.24568201547499,64.57939332754815
0,0,0,120.96724022559265,-10.470551263000205
1,1,1,-0.9873602415243597,-2.5300028041876566
0,0,1,64.09441237277497,-1.7697429033813057
0,0,1,-39.41238088565877,7.955284868377007
0,0,1,-25.318374548371835,-8.57792889697181
0,0,0,41.37628091112409,-101.05432949789108
1,1,0,-85.85245929337357,-81.880436471006
0,1,0,-88.44602211642594,8.23485618843962
0,0,0,60.67201979574175,73.24303122587699
0,0,0,69.31971818563544,80.23976195411741
0,0,1,-15.34507346984539,12.548112763169005
0,0,0,19.880325866223846,-77.209033801749
0,0,0,-72.97412373719135,-11.480782089892463
0,0,1,-0.5620855853820618,41.808673537279375
0,0,0,93.08384947108861,19.305713514108927
0,0,1,-28.989860739573647,43.50316425080046
0,0,0,-47.53124293012449,8.079694444544385
0,1,0,-63.95878401369385,74.5779975335351
1,1,0,42.589976039802984,44.90412287789912
0,0,0,44.53006481601659,28.126312096856047
0,0,0,6.237541041971069,120.5874659803497
0,0,1,-52.423616658160924,3.5797734954390847
0,0,0,-49.821599291017336,18.673354992236987
0,0,0,111.72170709063968,-24.14261895668699
0,0,0,-9.227738598478023,-70.37608284674712
0,0,0,-21.97027066187556,41.690647380489985
0,0,0,-27.66605868648282,-113.26352589444181
1,0,1,27.05571335751202,12.11254724549629
0,0,0,-37.96034194654995,13.461869361267414
0,0,1,-37.331088777168304,-57.52899778124379
0,0,1,63.214023025405844,13.556644084201421
0,0,0,-11.454755237678155,22.69215632575923
0,0,0,32.650738101346974,-66.86075633381103
0,0,0,41.876392140162864,22.423982569838717
0,0,0,19.089263881298503,-82.06976748020625
0,0,0,-98.95852636478722,51.192926507965815
0,0,1,-24.822115656353546,-48.70382719851541
0,1,1,-62.64341934448333,44.720052745565965
0,0,0,21.33217565549892,37.988052418533435
0,0,0,-39.99509891990553,-31.771880293572966
0,0,0,-79.1172487940579,47.741809882986345
0,0,0,-23.67774247434376,48.25845978056767
0,0,0,29.705346599596663,-21.387091351022676
0,0,1,-60.35063525783582,19.36071186853093
0,0,0,-88.3540261715643,12.285171192423727
0,0,0,-6.350121279495833,-102.07830790110587
0,0,1,-6.217751988691222,-104.47626384186546
0,0,0,-54.32216231142446,-4.937865830796658
0,0,0,-15.301190784288156,100.36772400005623
0,0,0,34.633296391504395,65.67762677231396
1,0,0,-31.899185574930073,-29.54352508043952
0,0,0,-26.551031010373066,-6.1097962400071895
0,0,0,40.757634876509954,5.207663118765925
0,0,0,5.817818542507285,-24.576188536806942
0,0,1,7.1932723987744165,31.018070274372253
0,0,0,8.762227046324304,-19.613209007053104
0,0,0,13.095988564832583,63.26275810734605
0,0,0,64.41113660062007,18.953786935523468
0,0,1,52.77715986403173,-60.159466332547744
0,0,0,95.45703127890434,-43.853072444146065
0,0,1,-70.62068457261954,54.17168150361978
0,0,0,64.61718789389676,-7.417515292720288
1,0,0,-46.24762423821752,23.23087207393474
0,0,0,21.224557438464185,43.853923565775524
1,0,0,-86.4668781307955,23.733614358548916
1,1,0,136.35904658103144,6.5566799098717805
1,0,1,30.686804331154256,8.31414144393039
1,1,0,-64.53106370375716,6.1420070732369245
1,0,0,-89.6310073286509,71.68501719152717
0,0,0,-46.59633852400165,30.057719593926286
0,0,0,109.35118508489084,32.50655573409919
1,1,1,28.016171836229134,-29.92520843813137
1,0,0,111.70687420711785,95.73488615715073
0,1,0,-69.31707617348523,39.384548493513556
0,0,0,73.49924990572029,59.30835744637161
0,0,1,-59.43885645806759,62.51646343611736
0,1,0,-51.476497832222826,22.31698743684755
0,0,0,-18.812487282201776,52.919578154675996
0,0,0,23.179806891513028,-38.7003226076718
0,0,1,-32.98512568800057,-49.50487701062647
0,0,0,42.15240589104326,19.65045684716738
0,0,0,101.94830344160123,-67.09738716962147
0,0,0,-91.30018452710175,-7.900990922877983
0,0,0,74.26050543670014,34.60899826241135
0,0,0,137.85278311823714,-55.643314640650686
1,0,0,20.024416463154346,-46.73041480824643
0,0,0,37.801438603066515,-30.90248310145468
0,0,0,-38.92741714414686,2.3585333781717073
0,0,0,-62.45392769018714,56.838576149580696
0,0,1,-29.68369377356006,47.52913054781841
0,0,0,0.5493949445992368,1.996164369022984
0,0,1,47.015911801101105,24.891598545390476
0,0,1,75.40503552730966,16.19642232073954
0,0,0,-63.344865638812,22.5160259019348
0,0,0,41.43793973302377,-78.84180418859958
0,0,0,32.60846301145582,-2.4200341305641415
0,0,0,-17.1946247017153,57.450607162060024
0,0,1,-45.86863287266787,67.36328587663962
0,0,0,75.88525307261013,69.38873094772437
0,0,0,45.53024175494165,69.29546092121983
0,0,1,-57.65613117961342,1.2663263682100234
0,0,0,90.66343156401079,40.48514956090334
0,0,1,30.691312521328012,76.48024139236558
0,0,1,-18.624326844639157,35.634845112661566
0,0,0,2.502772470227209,88.27494797814168
0,0,0,-56.685064709089154,17.48303974696964
0,0,0,21.673633345930913,38.767874069537996
0,0,1,33.284586939854805,41.671603662296015
0,1,1,-31.288640702861745,-50.93913762980381
0,0,1,15.34293406128294,33.32906734168145
0,0,0,64.90059087023958,-14.157533837451375
0,0,0,1.8538820212439207,-5.297361037048459
0,0,0,36.54070389305283,-26.99938169993416
0,0,1,-28.23656255302506,5.166360638222558
0,0,1,-52.09493204777677,-122.19388910611826
0,0,1,14.505133466629543,-82.91021239485526
0,0,0,17.86612243238004,109.78822399763011
0,0,1,-10.642507694675347,-68.7869407112441
0,0,0,8.027778043481701,79.14767656750593
1,0,0,-66.22167493638455,63.85533729058665
0,0,0,96.72741727704253,33.24741187646599
0,0,0,-41.87104605930028,49.27501812074023
0,1,0,-1.2512051537038849,12.133618767407375
0,0,0,31.525303336003642,49.389727196264325
0,0,1,-6.0047343888349065,-108.77752033525698
0,0,1,0.015306274833494123,-45.88849632281539
0,0,0,40.990399879987336,25.783442364707213
1,1,0,-92.68699090807078,-36.32550148296101
0,0,1,53.388431797909526,31.809841301465873
0,0,0,0.8120978174119075,11.617051085757423
0,0,1,-32.73213952538056,-21.32236466682457
0,0,0,21.106702500434004,-25.677307428509373
0,0,1,21.35566225067378,-23.90431899709707
0,0,0,-10.69061312097629,8.869659068167408
0,0,1,22.492738936797892,18.150104840493263
1,1,0,-47.518545620010855,-146.62688216488405
0,1,1,-75.80293909897314,4.977851929699286
0,0,1,73.48865332744312,-30.23239986109454
0,0,0,77.78058740993862,-98.20381321060717
0,0,0,44.974104369685314,-8.901511223207171
0,0,0,-25.929949343545665,49.35749657676358
0,0,1,52.04665963187875,-27.679287775975425
0,0,1,-42.28925244025068,15.438216341807797
0,0,0,6.455504635314842,27.678601033328224
0,1,0,18.714650349020744,-2.921433442782266
0,0,1,83.40633504351598,34.825847157309575
0,0,0,18.99201847799868,3.4485051988712776
0,0,0,-9.668842796066146,-43.52103239595463
1,0,0,-48.98469861998737,-77.37997036039575
0,0,0,18.025077063382653,42.9635200995947
0,0,0,-7.616201644926203,66.328594989975
0,1,0,24.366836810307156,70.81630720268461
0,0,1,-0.036945138545996424,-25.253823982319734
1,0,0,58.615548941708994,35.50422135059145
0,0,1,-41.66845441498365,-21.053845668229517
0,0,1,158.91066726390076,52.18317591367449
0,0,0,4.790124338950389,-79.58162387384058
0,0,0,7.142065572056645,-23.440580088462404
0,0,0,-62.078891027288755,-1.8112545756617526
0,0,1,-44.82666952974195,-21.06263270762905
0,0,0,-20.175486026777754,-54.87295698711623
0,0,0,-13.660050569277718,-20.44177077069164
0,0,0,64.0706884383703,67.93146542568724
0,0,0,64.23425287161314,-50.3043842335443
0,0,0,-41.263792202227826,-50.376846968540534
0,0,0,-14.61968418437981,69.25110125740578
0,0,0,10.223599749869216,-0.754560771718767
0,0,0,-34.77167056393964,81.26472240593253
0,0,0,16.4426096027166,-19.817050262996442
1,0,0,30.246050684400156,-26.627031889889544
0,0,1,31.21062323847656,-85.90919754830905
0,0,0,-47.577660099144516,9.305246131907705
1,0,0,22.20188062793795,-1.5955387323403414
0,0,0,4.969899316486346,31.51527768578544
0,0,0,-44.912640169437545,14.886518987843862
0,1,0,-29.886224470005484,-42.67058820355068
0,0,0,124.65685675867641,32.47642903150566
0,0,0,35.52842364139695,95.2106264372899
0,0,0,-2.9820741576693472,-6.964523633530855
0,0,1,-101.95417626984464,-39.389891884589595
1,0,0,-107.3975102782836,-53.05432015602321
0,0,0,-51.34798098971512,77.55418518346534
0,0,0,2.808653733433583,16.793409112770284
0,0,0,114.46823688891901,0.9018766788499153
0,0,1,-84.40191464378488,-82.50549059871983
